index,account_url,account,headcount
"66070","withleaf.io","Leaf Agriculture","59"
"66099","http://www.cerby.com","Cerby","101"
"65713","http://www.timextender.com","TimeXtender","84"
"66149","https://www.axelerant.com","Axelerant","219"
"66151","https://www.biggerpockets.com","BiggerPockets","148"
"66175","http://www.getbento.com","BentoBox","238"
"66178","http://www.shiftsmart.com","Shiftsmart","1171"
"66188","http://www.koddi.com","Koddi","204"
"66312","http://www.invaluable.com","Invaluable","124"
"66364","homealliance.com","Home Alliance","60"
"66366","https://www.bizzycar.com","BizzyCar","38"
"66385","www.eventcombo.com","Eventcombo","54"
"66397","https://www.addshoppers.com","AddShoppers","59"
"66437","http://www.touchpointsinc.com","Global Touchpoints Inc.","83"
"66472","www.deque.com","Deque Systems","235"
"66484","https://botkeeper.com","Botkeeper","328"
"66563","http://www.lightning.engineering","Lightning Labs","25"
"66662","www.aurigo.com","Aurigo Software Technologies","439"
"66663","lenels2.com","LenelS2","517"
"66684","www.agiloft.com","Agiloft","301"
"66685","www.hcss.com","HCSS","537"
"66490","www.waferwire.com","WaferWire","68"
"66654","www.talpasolutions.com","Talpasolutions","55"
"66682","http://www.gurobi.com","Gurobi Optimization","138"
"66713","www.intellectsoft.net","Intellectsoft","224"
"66721","www.robomq.io","RoboMQ","112"
"66723","http://www.simplepractice.com","SimplePractice","433"
"66735","www.aprimo.com","Aprimo","297"
"66742","http://www.argodata.com","ARGO","541"
"66753","www.brightcomputing.com","Bright Computing","37"
"66755","www.nestgroup.net","NeST Technologies","5"
"66765","www.snicsolutions.com","SNic Solutions","58"
"66774","http://www.acculynx.com","AccuLynx","141"
"66776","www.softheon.com","Softheon","260"
"66802","www.itamerica.com","IT America","218"
"66806","www.socialchorus.com","SocialChorus","38"
"66811","www.hawkridgesys.com","Hawk Ridge Systems","357"
"66866","www.biosero.com","Biosero","106"
"66869","www.kpa.io","KPA","734"
"66882","www.revolutionparts.com","RevolutionParts","125"
"66883","www.t2systems.com","T2 Systems","262"
"66904","www.cbord.com","CBORD","478"
"66906","www.gainsystems.com","GAINSystems","153"
"66921","https://www.offerfit.ai","OfferFit","94"
"66963","http://www.cmtelematics.com","Cambridge Mobile Telematics","453"
"66855","www.iovation.com","Iovation","34"
"66968","www.hammoq.com","HAMMOQ Inc.","250"
"67099","snov.io","Snovio","159"
"67120","https://www.fullpath.com/","Fullpath","175"
"67177","http://www.zixi.com","Zixi","87"
"67183","www.processunity.com","ProcessUnity","216"
"67193","www.kr3infosys.com","KR3 Information Systems","53"
"67199","www.machinify.com","Machinify","95"
"67210","www.radformation.com","Radformation","114"
"67212","www.tixr.com","Tixr","115"
"67225","http://www.autoipacket.com","iPacket","93"
"67236","www.vetrofibermap.com","VETRO FiberMap","86"
"67262","www.earthsoft.com","EarthSoft","156"
"67265","http://claravine.com","Claravine","65"
"67280","https://www.datatron.com","Datatron","10"
"67246","https://www.47deg.com","47 Degrees | Part of Xebia","117"
"67359","http://www.geron.com","Geron Corporation","298"
"67439","https://www.extendi.it/","Extendi","41"
"67448","www.jitera.com","Jitera","44"
"67601","www.tekinspirations.com","TEK Inspirations","358"
"67498","www.ioki.com","Ioki","184"
"67513","mintsoftwaresystems.com","MINT MEDIA INTERACTIVE Software Systems","53"
"67631","http://www.merlyn.org","Merlyn Mind","134"
"67664","www.ironeaglex.com","Iron EagleX Software Engineer","129"
"67667","emergingtech.co","Emerging Tech","70"
"67674","www.globalapplications.com","Global Applications Solution","43"
"67716","1872consulting.com","1872 Consulting","14"
"67726","treelineinc.com","Treeline","52"
"67763","http://www.revation.com","LinkLive","73"
"67602","www.routeware.com","Routeware","192"
"68423","https://www.sidecarhealth.com","Sidecar Health","165"
"68481","https://www.kipuhealth.com","Kipu Health","248"
"68500","http://www.cognitusconsulting.com","Cognitus","412"
"68895","gouconnect.com","uConnect","93"
"68922","https://www.getzowie.com","Zowie","82"
"69374","http://www.foxordering.com","Fox Ordering","122"
"69384","www.cognira.com","Cognira","138"
"69389","http://www.scnsoft.com","ScienceSoft","674"
"69399","www.vtechsolution.com","VTech Solution","470"
"69411","https://www.medecision.com/","Medecision","259"
"69424","https://www.apiglobalsolutions.com/","Accommodations Plus Inc.","368"
"69426","doceree.com","Doceree","165"
"69440","ottepolo.com","Otte Polo Group","226"
"69455","http://www.salonized.com","Salonized","69"
"69460","vantage-dc.com","Vantage Data Centers","1287"
"69672","https://www.materna.de","Materna Information & Communications SE","1824"
"69751","www.investorflow.com","InvestorFlow","134"
"70008","http://www.coro.net","Coro","323"
"70391","https://www.mediastre.am","Mediastream","95"
"70392","http://www.leftfieldlabs.com","Left Field Labs","111"
"70403","http://www.avenuecode.com/","Avenue Code","824"
"70404","http://www.nisum.com","Nisum","1911"
"70468","www.rethinkfirst.com","RethinkFirst","163"
"70289","https://www.syseleven.de","SysEleven GmbH","123"
"70574","0x.org","0x Labs","175"
"70613","http://www.accessefm.com","Access","224"
"70618","http://www.softdocs.com","Softdocs","129"
"70621","http://www.fyusion.com","Fyusion, Inc","116"
"70622","http://www.revgennc.com","REVGEN","106"
"70638","http://www.agencybloc.com","AgencyBloc","133"
"70643","http://www.akash.network","Overclock Labs, creators of Akash Network","98"
"70648","http://www.topssoft.com","TOPS Software","101"
"70656","www.searchstax.com","SearchStax","90"
"70721","https://www.innovecs.com","Innovecs","477"
"70724","www.onenetwork.com","One Network Enterprises","625"
"70729","http://www.ministrybrands.com","Ministry Brands","443"
"70747","www.versaterm.com","Versaterm Public Safety","241"
"71400","http://www.ploy.com.au","Ploy","74"
"71435","http://www.raptormaps.com","Raptor Maps — Solar Software","87"
"71445","http://www.puppyspot.com","PuppySpot","104"
"71456","https://www.sidelineswap.com","SidelineSwap","56"
"71464","https://gametime.co/","Gametime","239"
"71500","https://www.orangeloops.com","OrangeLoops","62"
"71501","http://www.deltacubes.us","Deltacubes","140"
"71519","http://www.albo.mx","albo","195"
"71524","www.caseware.com","Caseware","586"
"71688","http://www.paystone.com","Paystone","173"
"71720","elai.io","Elai.io","39"
"71751","gamingtec.com","gamingtec.com","105"
"71839","https://www.altoros.com","Altoros","307"
"71850","https://www.applicantz.com/","Applicantz","192"
"71853","aipconnect.com","aipconnect.com","23"
"71947","www.wing.com","Wing Aviation","575"
"71987","https://www.fortisgames.com","Fortis Games","349"
"72014","granular-energy.com","Granular Energy","28"
"72073","http://www.cloud-kinetics.com","Cloud Kinetics","301"
"72406","http://www.traackr.com","Traackr","107"
"72464","https://www.upstage.ai","Upstage","126"
"72466","https://promobitech.com/","ProMobi Technologies","178"
"72468","https://www.enty.io","Enty","30"
"72697","www.cleo.com","Cleo","430"
"72730","http://www.leaptools.com","leap tools","140"
"72762","https://www.redrockconsulting.co.uk","RedRock Consulting Ltd","64"
"73648","www.mobilityware.com","MobilityWare","232"
"73652","www.eclinicalsol.com","eClinical Solutions","420"
"73657","www.genesisdigital.co","Genesis Digital","109"
"73661","www.b4corp.com","B4Corp","35"
"73726","http://www.missioncloud.com","Mission","350"
"73728","https://get.vitalsource.com","VitalSource","374"
"73741","https://www.botcity.dev","BotCity","28"
"73769","https://www.usesilo.com","Silo","176"
"73917","http://www.lightword.de","Lightword Productions GmbH","16"
"74094","www.pingcap.com","PingCAP","409"
"74176","http://www.eloiconsulting.com","Eloi Consulting","73"
"74185","http://www.intercept.nl","Intercept","106"
"74450","www.ennismore.com","Ennismore","1381"
"74353","http://www.supercell.com","Supercell","1415"
"74372","www.hotheadgames.com","Hothead Games","55"
"74383","https://www.treble.ai","treble.ai","49"
"74749","http://www.creativechaos.co","Creative Chaos","293"
"74903","http://www.yook.one","Yook GmbH","30"
"76089","www.lorventech.com","Lorven Technologies","324"
"76148","http://www.solomonpage.com","Solomon Page","753"
"76172","https://www.odin-groep.nl","Odin Groep","541"
"76197","www.ismiletechnologies.com","Ismile Technologies","75"
"76361","https://www.vivupbenefits.co.uk/","Vivup","180"
"76426","http://www.mgt-consulting.com","M&​GT Consulting","81"
"76474","http://www.koffeecup.net","Koffeecup","54"
"76534","http://www.codvo.ai","TalentKloud Holding LLC DBA Codvo","118"
"76538","http://www.devsu.com","Devsu","218"
"76589","https://altavia.com","Alta Via Consulting","83"
"76629","http://www.routesmart.com","RouteSmart Technologies","62"
"76673","www.tech9.com","Tech9","248"
"76693","https://www.atomchat.io","Atom","99"
"76572","https://www.adorsys.com","adorsys","120"
"77046","www.owlcyberdefense.com","Owl Cyber Defense","174"
"77049","www.azaleahealth.com","Azalea Health","307"
"77050","www.logisense.com","LogiSense","78"
"77063","http://www.getpostman.com","Postman","232"
"77101","https://www.incognia.com","Incognia","189"
"77151","www.amaka.com","Amaka","57"
"77162","www.imanage.com","iManage","1082"
"77165","www.syndigo.com","Syndigo","1241"
"77391","infracloud.io","InfraCloud Technologies","207"
"77512","http://www.origina.com","Origina","185"
"77537","http://kwa-analytics.com/","KWA Analytics","172"
"77596","https://www.saleo.io","Saleo","39"
"78085","www.plentymarkets.com","plentymarkets","204"
"79209","marlowefireandsecurity.com","Marlowe Fire & Security Group","416"
"79392","www.electranetuk.com","Electranetuk","78"
"80397","www.ab-ovo.com","Ab Ovo","114"
"80398","http://www.wearetriple.com","Triple","286"
"80409","www.quistor.com","Quistor Enterprises","165"
"80426","www.ebo-enterprises.com","e-BO Enterprises","139"
"80901","www.accesa.eu","Accesa","1073"
"81504","www.corporate-planning.com","CP CORPORATE PLANNING AG","91"
"81521","www.quinscape.de","QuinScape","127"
"81757","www.dbh.de","Dbh Logistics IT","144"
"82552","www.aristo-group.com","Aristo Group","135"
"82568","www.recy-systems.com","Recy Systems GmbH","20"
"82757","www.intouchhealth.com","InTouch Health","90"
"82781","quantstamp.com","quantstamp.com","90"
"83324","http://www.mashgin.com","Mashgin","71"
"83351","www.riskspan.com","RiskSpan","114"
"83423","www.halopowered.com","Halo Media","215"
"83648","http://www.bizly.com","Bizly Inc","26"
"83778","https://www.any.do","Any.do","1616"
"83786","http://www.rigetti.com","Rigetti Computing","138"
"83807","http://www.newengen.com","New Engen, Inc.","321"
"84010","www.clearspeed.com","Clearspeed","58"
"83796","www.logic2020.com","Logic20/20","261"
"83937","https://www.i22.de","i22","89"
"84511","http://www.bainova.com","Bogart Associates of Northern Virginia","128"
"84513","https://www.sisn.com","SIS, LLC","455"
"84524","www.leadingreach.com","Leading Reach","60"
"84533","www.wiser.com","Wiser Solutions","521"
"84535","www.imri.com","IMRI","87"
"84537","https://www.xr.health","XRHealth","90"
"84688","www.modmed.com","ModMed","1491"
"84696","http://www.knak.com","Knak","104"
"84715","http://intelliprogroup.com/","Intellipro","642"
"84616","https://www.lunavi.com","Lunavi","134"
"85040","http://www.tequilaworks.com","Tequila Works","153"
"85190","https://www.speakitjobs.com","Speakit","51"
"85372","http://www.unowhy.com","UNOWHY","141"
"85381","https://www.transfrinc.com","Transfr","283"
"85462","http://www.inbenta.com","Inbenta","220"
"85467","cognota.com","Cognota","58"
"85690","https://www.emergetools.com","Emerge Tools","9"
"85696","http://www.repstack.co","RepStack","214"
"85721","www.platformqhealth.com","PlatformQ","71"
"85923","https://www.credo.ai","Credo AI","36"
"86085","http://www.3PillarGlobal.com","3Pillar Global","1924"
"86144","https://inceptive.life/?tpcc=NL_Marketing","Inceptive","52"
"86162","https://www.astek.pl","ASTEK Polska","725"
"86164","https://www.altenpolska.pl","ALTEN Polska","440"
"86192","https://www.payten.com/en/","Payten","407"
"86240","https://www.aderant.com","Aderant","723"
"86242","http://www.payjoy.com","PayJoy","901"
"86243","http://www.isucorp.ca","ISU Corp","86"
"86335","http://www.digitalmediamanagement.com","Digital Media Management","248"
"86352","www.intersog.com","Intersog","140"
"86364","http://www.pivotree.com","Pivotree","651"
"86366","http://www.eclaro.com","Eclaro","993"
"86370","http://www.anblicks.com","Anblicks","667"
"86375","http://www.horizontaldigital.com","Horizontal Digital","430"
"86379","http://www.innoverdigital.com","Innover Digital","426"
"86381","https://www.acldigital.com","ACL Digital","1977"
"86383","http://www.sigmainfo.net","Sigma Infosolutions Ltd.","474"
"86392","https://www.sciplay.com/","SciPlay","712"
"86393","http://www.cavistatech.com","Cavista","409"
"86407","http://www.placer.io","Placer.ai","776"
"86411","http://www.dice.com","Dice","676"
"86414","http://www.atyeti.com","Atyeti Inc","387"
"86496","http://www.dynpro.com","DynPro Inc.","578"
"86499","http://www.iipay.com","iiPay","282"
"86512","http://www.sycomp.com","Sycomp","314"
"86514","softstandard.com","SoftStandard Solutions","284"
"86515","www.77soft.com","Seven Seven","1197"
"86537","http://www.comrise.com","Comrise","543"
"86540","https://www.cooperativecomputing.com","Cooperative Computing","296"
"86541","www.spanidea.com","SpanIdea Systems","562"
"86543","http://www.tachyontech.com","Tachyon Technologies","264"
"86544","http://unosquare.com","Unosquare","821"
"86554","http://www.qentelli.com","Qentelli","785"
"86617","https://www.archerirm.com","Archer Integrated Risk Management","696"
"86627","https://www.binariks.com","Binariks Inc.","201"
"86581","http://www.concord.net","Concord Technologies","234"
"86654","http://www.astirit.com/","Astir IT Solutions, Inc.","244"
"86660","http://www.altexsoft.com","AltexSoft","279"
"86687","http://www.indus-grp.com","Indus Group Inc","256"
"86689","http://www.SmartIMS.com","Smart IMS Inc.","612"
"86696","http://www.tessituranetwork.com","Tessitura","366"
"86720","http://www.mcaconnect.com","MCA Connect","363"
"86722","www.accelirate.com","Accelirate Inc.","369"
"86726","http://www.trinamix.com","Trinamix Inc","746"
"86799","https://www.gha-associates.com","GHA Technologies, Inc","531"
"86807","http://www.caremetx.com","CareMetx, LLC","607"
"86814","http://www.reisystems.com/","REI Systems","888"
"86815","http://www.sdipresence.com","SDI Presence","352"
"86825","http://www.apogee.us","Apogee, Inc.","328"
"86862","http://www.xceleratesolutions.com","Xcelerate Solutions","275"
"87212","www.anuntatech.com","Anunta Technology Management Services Ltd","758"
"87259","http://www.kpgtech.com/","KPG99 INC","193"
"87276","www.redbee.io","Redbee Studios","212"
"87457","https://www.predium.de","Predium","45"
"87780","https://www.vozy.ai","Vozy","94"
"87922","www.performyard.com","PerformYard","80"
"87957","www.ohmsysinc.com","Ohm Systems","62"
"87964","www.mapolce.com","M.A. Polce Consulting","44"
"87989","www.kometsales.com","Komet Sales","97"
"87993","www.cfocussoftware.com","cFocus Software","31"
"87998","www.redlineperf.com","RedLine Performance Solutions","34"
"88432","www.trinus.com","Trinus","76"
"88462","www.source1solutions.com","Source 1 Solutions","93"
"88472","www.dynanetcorp.com","Dynanet","65"
"88514","http://www.tahzoo.com","Tahzoo","64"
"88602","http://www.brickredsys.com","BrickRed Systems","204"
"88908","cloudq.net","Syrainfotek","185"
"88915","www.aladtec.com","Aladtec","17"
"88950","www.maantic.com","Maantic","287"
"89464","www.androsysinc.com","Andromeda Systems","358"
"89488","www.techtarget.com","TechTarget","1053"
"89511","www.instructure.com","Instructure","1627"
"89621","www.symplicity.com","Symplicity","264"
"89772","www.americor.com","Americor","556"
"89822","www.globalpointinc.com","GlobalPoint","44"
"90456","http://www.it-labs.com","IT Labs","469"
"90457","www.angel.com","Angel Studios","242"
"90461","www.encoda.com","Encoda","60"
"90466","https://www.crunchtime.com","Crunchtime","346"
"90498","http://www.covideo.com","Covideo","63"
"90504","https://www.sourceintelligence.com","Source Intelligence","121"
"90509","www.filecatalyst.com","FileCatalyst","8"
"90676","https://www.gosolve.io","GoSolve LLC","14"
"90796","http://www.yellowtail.nl","Yellowtail | Conclusion","110"
"90652","http://www.myneva.eu","myneva Group GmbH","95"
"91019","http://www.calanceus.com/","Calance","384"
"91020","http://www.qtsdatacenters.com","QTS Data Centers","1160"
"91207","www.regiocom.com","RegioCom","740"
"91240","www.medialine.com","Medialine EuroTrade AG","303"
"91257","itconcepts.ch","ITConcepts Solutions GmbH","37"
"91357","www.greenwayhealth.com","Greenway Health","1650"
"91248","www.steadforce.com","Steadforce GmbH","54"
"91567","http://www.zuru.ai","Zuru Services","57"
"91575","http://www.velanconsulting.com.au","Velan Consulting Pty Ltd","7"
"91735","http://www.evolvingweb.com","Evolving Web","69"
"91759","https://www.allspice.io","AllSpice","28"
"91770","https://www.newstore.com/","NewStore Inc","230"
"92041","empowerly.com","Empowerly","114"
"92051","http://www.getfleek.app","Fleek","53"
"92065","www.cherwell.com","Cherwell Software acquired by Ivanti","63"
"92080","bytecode.io","bytecode.io","74"
"92092","www.rxante.com","RxAnte","79"
"92098","www.aras.com","Aras Corporation","660"
"92295","https://www.isun.ch/","iSun AG","49"
"92500","www.skyward.com","Skyward","592"
"92510","www.ineight.com","InEight","542"
"92712","origen.ca","Origen","54"
"92628","https://www.globaldatanet.com","globaldatanet","30"
"92919","https://www.smartyads.com","SmartyAds","125"
"92939","www.eyefinity.com","Eyefinity","221"
"93272","http://www.a5labs.co","A5 Labs","157"
"93370","www.exads.com","Exads","64"
"93411","http://www.teamsoftinc.com","TeamSoft","102"
"93429","http://www.7thsense.one","7thSense","64"
"93525","www.hometrack.com","Hometrack","65"
"94231","http://www.macs.eu","MACS EU","118"
"94283","https://www.exlabs.com","Exlabs","52"
"94391","www.i3intl.com","Integration International","146"
"94408","www.cienet.com","CIeNET Technologies","891"
"94473","www.vigilant-inc.com","Vigilant Technologies","265"
"94533","www.softrams.com","Softrams","406"
"94558","www.venturedive.com","VentureDive Pvt","383"
"94572","www.sriusa.com","Strategic Resources International","91"
"94586","www.naztecgroup.com","Naztec International Group","46"
"94534","www.elyoninternational.com","ELYON International","73"
"95069","www.bellwood.io","Bellwood Labs","18"
"95113","https://www.metaplane.dev","Metaplane","29"
"95413","www.recruiterflow.com","Recruiterflow","64"
"95437","www.wowza.com","Wowza","157"
"95223","https://www.verso.de","VERSO GmbH","52"
"95606","http://www.chubut.it","Chubut IT","59"
"95743","www.clevest.com","Clevest Solutions","52"
"95539","www.collect.ai","collectAI GmbH","61"
"96038","http://www.conexess.com","Conexess Group","125"
"95848","http://www.birkle-it.com","birkle IT","124"
"96041","www.microvellum.com","Microvellum","74"
"96526","https://www.god.dev","GOD.dev","235"
"96831","http://www.dynatronsoftware.com","Dynatron Software, Inc.","166"
"96843","www.explorelearning.com","ExploreLearning Gizmos","307"
"96862","www.tecsys.com","Tecsys Inc.","823"
"96889","www.involta.com","Involta","267"
"96894","https://www.nutrium.com","Nutrium","65"
"96989","http://www.pfh.ie","PFH Technology Group","608"
"97540","http://www.1touch.io","1touch.io","78"
"97575","www.nextgentechinc.com","Nextgen Technologies","180"
"97560","www.leanpath.com","LeanPath","66"
"97732","https://www.artmacsoft.com","Artmac","27"
"97746","www.powerdms.com","PowerDMS","106"
"97750","http://www.swivl.com","Swivl","124"
"97757","www.kraftkennedy.com","Kraft Kennedy","185"
"98113","https://www.prexcard.com.ar","Prex","439"
"98503","www.veriday.com","Veriday","84"
"98676","www.xybion.com","Xybion Digital","248"
"98535","kiron.ngo","Kiron","110"
"98825","http://www.elevatek12.com","Elevate K-12","931"
"98872","http://www.viantinc.com","Viant Technology","360"
"99091","www.goreact.com","GoReact","53"
"99095","https://vedadata.com/","Veda","107"
"99110","shyftlabs.io","shyftlabs.io","114"
"99139","www.unlayer.com","Unlayer","42"
"99245","datacaptureexperts.com.au","Data Capture Experts Pty Ltd","121"
"99517","http://www.merceradvisors.com","Mercer Advisors","948"
"99519","https://allata.com","Allata","236"
"99525","http://www.skillnetinc.com","SkillNet Solutions, Inc.","456"
"99526","http://www.hearsaysystems.com","Hearsay Systems","522"
"99576","ksmconsulting.com","Resultant","490"
"99727","www.opsecsecurity.com","OpSec Security","667"
"100186","buxtonconsulting.com","Buxton Consulting","68"
"100264","http://www.cherryroad.com","CherryRoad","322"
"100277","https://www.dacodes.com","DaCodes.","175"
"100279","www.it-seekers.com","IT-Seekers","117"
"100283","netpay.mx","NetPay","314"
"100301","www.armor.com","Armor Cybersecurity","149"
"100493","http://www.match.com","Match","993"
"100552","http://www.schoox.com","Schoox, Inc.","378"
"101324","http://www.synergybc.com","Synergy Business Consulting, Inc.","62"
"101326","http://www.metasysinc.com","Metasys Technologies, Inc.","193"
"101354","http://www.playsidestudios.com","PlaySide Studios","306"
"101356","http://www.hapana.com","Hapana","69"
"101385","http://www.dreamix.eu","Dreamix","218"
"101509","http://www.withdouble.com","Double","180"
"101242","www.glueckkanja-gab.com","glueckkanja-gab AG","134"
"102692","deepl.com","DeepL SE","945"
"103227","https://www.getbeamer.com","Beamer","27"
"103528","striking.ly","Strikingly Inc","476"
"104282","www.forcebrands.com","ForceBrands","75"
"104442","www.fulcrumgt.com","Fulcrum GT","227"
"104321","www.opensesame.com","OpenSesame","294"
"104609","www.mixrank.com","MixRank","26"
"104619","www.syniti.com","Syniti","1302"
"104561","http://www.hmmh.de","hmmh AG","283"
"104945","viewsonic.com","viewsonic.com","1265"
"105014","https://www.nubiral.com","Nubiral","125"
"105049","https://www.sistrix.com","SISTRIX","55"
"105317","http://www.mountaintop.gg","Mountaintop Studios","98"
"106046","arinco.com.au","Arinco","183"
"106052","www.j4rvis.com","J4RVIS","99"
"106135","ascendix.com","Ascendix","147"
"106506","http://www.veranexsolutions.com","Veranex","884"
"106525","http://www.raptortech.com","Raptor Technologies, LLC","305"
"106558","https://www.adroiti.com","Adroiti Technologies","66"
"106469","retraced.com","retraced.com","62"
"106705","idusoft.com","Idu","63"
"106926","www.quadiontech.com","Quadion Technologies","92"
"107017","http://www.intepros.com","IntePros","149"
"107019","https://www.hicglobalsolutions.com","HIC Global Solutions","218"
"107174","http://www.insert.com.pl","InsERT","299"
"107192","https://www.itm8.com","itm8","1650"
"107214","http://www.it-dev.pl","IT-Dev sp. z o.o.","53"
"107216","https://bluesoft.com","BlueSoft","747"
"107223","http://www.mohi.to","mohi.to","68"
"107248","https://www.enp.pl","E Net Production","289"
"107340","https://piwik.pro/","Piwik PRO","148"
"107399","http://deviniti.com","Deviniti","258"
"107631","https://www.tameshi.eu","Tameshi","53"
"108161","http://www.ayi.group","AYIGROUP","195"
"108240","http://www.cloudbclabs.com","Cloud BC Labs","131"
"108341","https://www.syrup.tech","Syrup Tech","44"
"108357","nogood.io","NoGood","55"
"108359","https://www.renewedvision.com","Renewed Vision","55"
"108404","https://www.talixo.com","talixo","117"
"108724","https://www.zervizgroup.com","ZerviZ","90"
"108737","https://www.sonatus.com","Sonatus","131"
"108742","http://www.zencongroup.com","Zencon Group","24"
"108746","clockworklabs.io","Clockwork Labs","36"
"108919","http://www.muttdata.ai","MUTT DATA","91"
"108959","www.itcan.biz","ITCAN","283"
"109003","http://www.vicrea.nl","Vicrea Solutions","53"
"109096","https://www.structureit.net","StructureIt","85"
"109138","http://www.thinkbridge.com","thinkbridge","334"
"109146","https://www.empower.ai","Empower AI","438"
"109234","https://www.profisea.com","Profisea","61"
"109500","www.pingidentity.com","Ping Identity","1623"
"109655","www.totalsynergy.com","Total Synergy","57"
"110286","https://www.sogelink.com","Sogelink","331"
"110319","xogene.com","xogene.com","88"
"110536","http://www.hellosage.com","Sage","39"
"110598","www.1worldsync.com","1WorldSync","345"
"110977","www.westernacher-solutions.com","Westernacher Solutions","109"
"111217","http://www.globalstep.com","GlobalStep","1276"
"111230","northshore.io","Northshore IO Limited","63"
"111247","https://www.cleura.com","Cleura","70"
"111282","www.techjays.com","Techjays","126"
"111295","https://air.inc/","Air","82"
"111613","www.outerlabs.io","Outer Labs","51"
"112055","http://www.kibernum.com","Kibernum","1029"
"112058","http://www.bctecnologia.com","BC Tecnología","173"
"112279","www.readymode.com","ReadyMode","70"
"113214","https://www.rekor.ai","Rekor","189"
"113580","http://www.summithumancapital.com","Summit Human Capital","108"
"113584","https://www.techmagic.co/","TechMagic","278"
"113617","www.vantaca.com","Vantaca","133"
"113641","http://www.cfotechlatam.com","CFOTech","278"
"113642","http://www.btrconsulting.com","BTR Consulting","118"
"113644","http://www.dhnn.com","DHNN ™","63"
"113952","http://www.drivewyze.com","Drivewyze","208"
"113959","http://www.progesys.ca","Progesys Inc","201"
"114200","https://www.initializ.io","initializ™","48"
"114241","http://www.vaxcyte.com","Vaxcyte","251"
"114349","https://www.rocket.net","Rocket.net","22"
"114891","http://www.rksbh.com","Red Knight Solutions, LLC","22"
"114898","http://www.reviews.io","REVIEWS.io","75"
"115020","www.click2cloud.com","Click2Cloud","126"
"115564","http://www.team-it.pt","team.it","72"
"115628","https://www.breuninger.com","Breuninger","1622"
"115664","www.immersivewisdom.com","Immersive Wisdom","33"
"115513","www.cer.bo","Cerbo","36"
"115884","www.redlattice.com","REDLattice","57"
"116001","https://www.payasia.asia/","Pay Asia Pte Ltd","218"
"116116","http://www.prominenceadvisors.com","Prominence Advisors","70"
"116302","https://www.damstratechnology.com/","Damstra Technology","165"
"116303","www.energyexemplar.com","Energy Exemplar","432"
"116326","www.serato.com","Serato","192"
"116347","ezypay.com","Ezypay","115"
"116386","dyflex.com.au","DyFlex Solutions","150"
"116675","gntcompany.com","Global Network Technologies","16"
"117342","http://www.geniusbsi.com","Genius Business Solutions (GBSI)","54"
"117430","http://www.cedara.io","Cedara","20"
"117119","https://www.ampeersenergy.de","AMPEERS ENERGY","94"
"117844","http://www.lattice-engines.com","Lattice Engines","23"
"118091","https://www.evenuplaw.com","EvenUp","299"
"118628","shiftlogic.io","Shiftlogic.io","21"
"118834","waltonen.com","Waltonen Engineering","122"
"120806","techintelli.com","techintelli.com","216"
"120725","http://www.keycafe.com","Keycafe","49"
"122667","yourdigitalresource.com","yourdigitalresource.com","102"
"122699","https://www.faromstudio.com","Farom Studio","34"
"122706","http://www.silicondevelopment.com","Silicon Development","20"
"123318","easypark.net","easypark.net","805"
"123393","wati.io","WATI","126"
"124065","algofy.com","Algofy","38"
"124852","www.tangoanalytics.com","Tango","234"
"124868","stepstonegroup.com","Stepstone","1053"
"124909","office24by7.com","office24by7.com","77"
"125148","omtechllc.com","Omtech","57"
"125772","https://www.trusli.com","Trusli","18"
"125799","https://monetate.com/about/","Monetate","145"
"125830","https://safe.global/","Safe","77"
"127121","https://www.ctpconsulting.com/","Clarity Technology Partners","32"
"127129","https://www.ab2consulting.com/","AB2 Consulting","54"
"127398","https://www.qbeyond.de/","q.beyond AG","532"
"127437","https://www.scrut.io","Scrut Automation","163"
"127261","ipoint-systems.de","iPoint-systems gmbh","157"
"127938","https://titandxp.com/","TITAN","68"
"128226","https://www.pronixinc.com/","Pronix, Inc","137"
"128460","http://www.ikue.io","Ikue","12"
"128513","http://www.umbrage.com","Umbrage","118"
"128788","https://www.asgllc.com/","Advanced Systems Group, LLC","362"
"128836","softblue.pl","Softblue Poland","58"
"129025","domotz.com","Domotz","73"
"129090","Maids.cc","Maids.cc","855"
"130184","rollstack.io","Rollstack Inc","7"
"130571","https://www.deepup.ai/","DeepUp","71"
"131489","https://cloud4good.com/","Cloud for Good","231"
"131585","http://www.harborlab.com","Harbor Lab","69"
"133958","unicon.com","Unicon","74"
"133967","https://inpsyde.com/","Inpsyde","110"
"133969","https://www.getmyinvoices.com/de/","GetMyInvoices","24"
"135885","https://astra.finance/","Astra","21"
"136032","www.nextech.com","NexTech","434"
"136400","hybr1d.io","ASHUTOSH MANGAL","41"
"136527","https://www.gritsolutions.pt","GRiT Solutions","61"
"135984","https://tyfone.com/","Tyfone","179"
"136905","avanceservices.com","Avance Consulting","1560"
"136667","greatexpectations.io","Great Expectations - Duplicate","74"
"136874","https://numbat.energy/","Numbat GmbH","110"
"137020","eterno.health","Eterno Health GmbH","43"
"137199","http://www.krimda.com","KRIMDA","18"
"137249","www.onixnet.com","Onixnet","364"
"137808","http://www.edstem.com","Edstem Technologies","121"
"137986","https://www.embee.co.in","Embee Software Pvt. Ltd.","821"
"138007","https://www.hiddenbrains.com/","Hidden Brains InfoTech Pvt. Ltd.","740"
"137865","http://www.digia.com/","Digia Plc","1347"
"138124","http://www.cgvakindia.com/","CG-VAK Software & Exports Ltd.","547"
