id,domain,last_scraped_at,ats,job_metadata
"296649","sittercity.com","2024-03-05 23:11:54.559+00","linkedin","{""jobCount"": ""4"", ""officeLocationType"": {""remote"": ""4""}}"
"139618","autofi.com","2024-03-18 23:16:49.169+00","linkedin","{""id"": 139618, ""jobCount"": 3, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": null, ""remote"": 3, ""on-site"": null}, ""remoteOfficeLocations"": [""united states""]}"
"236572","strix.net","2024-03-05 21:29:23.936+00","linkedin","{""jobCount"": ""2"", ""officeLocations"": null, ""officeLocationType"": {""hybrid"": ""1"", ""remote"": ""1""}, ""remoteOfficeLocations"": [""poland""]}"
"135412","matrix42.com","2024-03-13 19:42:58.261+00","linkedin","{""jobCount"": 17, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": 11, ""remote"": 5, ""on-site"": 1}, ""remoteOfficeLocations"": [""switzerland"", ""austria"", ""france"", ""germany""]}"
"843924","nisum.com","2024-03-14 01:00:04.406+00","linkedin","{""jobCount"": 213, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": 162, ""remote"": 42, ""on-site"": 9}, ""remoteOfficeLocations"": [""latin america"", ""pleasanton, ca"", ""santiago, santiago metropolitan region, chile"", ""hyderabad, telangana, india"", ""san francisco, ca""]}"
"149212","msllc.com","2024-02-26 08:28:16.398+00","linkedin","{""jobCount"": ""8"", ""officeLocationType"": {""hybrid"": ""1"", ""remote"": ""6"", ""on-site"": ""1""}}"
"730019","msllc.com","2024-03-08 14:42:40.421+00","linkedin","{""jobCount"": ""13"", ""officeLocations"": null, ""officeLocationType"": {""hybrid"": ""3"", ""remote"": ""6"", ""on-site"": ""4""}, ""remoteOfficeLocations"": [""united states""]}"
"161235","veremark.com","2024-03-13 18:15:52.813+00","linkedin","{""jobCount"": 3, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": null, ""remote"": 3, ""on-site"": null}, ""remoteOfficeLocations"": [""singapore"", ""london area, united kingdom"", ""makati, national capital region, philippines""]}"
"245590","lovingly.com","2024-03-05 18:25:40.72+00","linkedin","{""jobCount"": ""9"", ""officeLocations"": null, ""officeLocationType"": {""hybrid"": ""2"", ""remote"": ""1"", ""on-site"": ""6""}, ""remoteOfficeLocations"": [""hopewell junction, ny""]}"
"128282","owlcyberdefense.com","2024-03-08 14:54:07.039+00","linkedin","{""jobCount"": ""10"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""7"", ""on-site"": ""3""}, ""remoteOfficeLocations"": [""danbury, ct"", ""columbia, md"", ""morrisville, nc""]}"
"147552","ashlingpartners.com","2024-03-05 19:20:52.398+00","linkedin","{""jobCount"": ""5"", ""officeLocations"": null, ""officeLocationType"": {""hybrid"": ""2"", ""remote"": ""3""}, ""remoteOfficeLocations"": [""melbourne, victoria, australia"", ""united states""]}"
"161637","babel.es","2024-02-26 09:47:30.917+00","linkedin","{""jobCount"": ""79"", ""officeLocationType"": {""hybrid"": ""58"", ""remote"": ""15"", ""on-site"": ""6""}}"
"165569","uniquehire.com.au","2024-03-06 09:20:41.382+00","linkedin","{""jobCount"": ""7"", ""officeLocationType"": {""hybrid"": ""4"", ""remote"": ""1"", ""on-site"": ""2""}}"
"258107","axxonconsulting.com","2024-03-05 23:18:19.523+00","linkedin","{""jobCount"": ""26"", ""officeLocationType"": {""remote"": ""18"", ""on-site"": ""8""}}"
"252631","tabnine.com","2024-03-05 19:32:09.569+00","linkedin","{""jobCount"": ""2"", ""officeLocations"": null, ""officeLocationType"": {""hybrid"": ""1"", ""remote"": ""1""}, ""remoteOfficeLocations"": [""poland""]}"
"143993","materna.de","2024-03-14 02:40:27.782+00","linkedin","{""jobCount"": 95, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": 1, ""remote"": 53, ""on-site"": 41}, ""remoteOfficeLocations"": [""germany""]}"
"309797","rootstock.com","2024-03-06 00:24:01.139+00","linkedin","{""jobCount"": ""4"", ""officeLocationType"": {""remote"": ""4""}}"
"168787","juakali.io","2024-03-05 21:28:47.097+00","linkedin","{""jobCount"": ""4"", ""officeLocationType"": {""remote"": ""4""}}"
"323493","eos-uptrade.de","2024-03-06 08:59:47.365+00","linkedin","{""jobCount"": ""6"", ""officeLocationType"": {""hybrid"": ""1"", ""remote"": ""2"", ""on-site"": ""3""}}"
"112535","hpiinc.com","2024-02-25 22:16:26.137+00","linkedin","{""jobCount"": ""1"", ""officeLocationType"": {""remote"": ""1""}}"
"257060","provisionsgroup.com","2024-03-05 20:08:58.963+00","linkedin","{""jobCount"": ""8"", ""officeLocationType"": {""hybrid"": ""4"", ""remote"": ""2"", ""on-site"": ""2""}}"
"119633","provisionsgroup.com","2024-02-26 13:40:23.781+00","linkedin","{""jobCount"": ""5"", ""officeLocationType"": {""hybrid"": ""4"", ""remote"": ""1""}}"
"712583","wealthsimple.com","2024-03-15 16:28:07.284+00","linkedin","{""jobCount"": 10, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": null, ""remote"": 10, ""on-site"": null}, ""remoteOfficeLocations"": [""canada"", ""toronto, ontario, canada"", ""greater montreal metropolitan area""]}"
"289321","xplusglobal.com","2024-03-05 22:53:16.829+00","linkedin","{""jobCount"": ""6"", ""officeLocationType"": {""hybrid"": ""2"", ""remote"": ""4""}}"
"310739","innovadigits.com","2024-03-06 01:01:39.069+00","linkedin","{""jobCount"": ""1"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""1""}, ""remoteOfficeLocations"": [""egypt""]}"
"730890","lwolf.com","2024-03-08 14:45:11.409+00","linkedin","{""jobCount"": ""15"", ""officeLocations"": null, ""officeLocationType"": {""hybrid"": ""11"", ""remote"": ""3"", ""on-site"": ""1""}, ""remoteOfficeLocations"": [""colombia""]}"
"723486","supplywisdom.com","2024-03-08 14:22:56.036+00","linkedin","{""jobCount"": ""2"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""1"", ""on-site"": ""1""}, ""remoteOfficeLocations"": [""bengaluru, karnataka, india""]}"
"259241","stanlyapp.com","2024-03-05 22:23:27.826+00","linkedin","{""jobCount"": ""1"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""1""}, ""remoteOfficeLocations"": [""los angeles, ca""]}"
"251915","getrak.com","2024-03-06 09:04:16.308+00","linkedin","{""jobCount"": ""12"", ""officeLocations"": null, ""officeLocationType"": {""hybrid"": ""5"", ""remote"": ""5"", ""on-site"": ""2""}, ""remoteOfficeLocations"": [""brazil""]}"
"332511","sybex.io","2024-03-06 09:33:41.415+00","linkedin","{""jobCount"": ""180"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""4"", ""on-site"": ""176""}, ""remoteOfficeLocations"": [""india""]}"
"240327","altaresp.es","2024-03-04 22:06:27.386+00","linkedin","{""jobCount"": ""4"", ""officeLocationType"": {""hybrid"": ""1"", ""remote"": ""1"", ""on-site"": ""2""}}"
"129049","archlynk.com","2024-02-26 04:11:13.962+00","linkedin","{""jobCount"": ""25"", ""officeLocationType"": {""hybrid"": ""7"", ""remote"": ""16"", ""on-site"": ""2""}}"
"172754","geekayinfotech.com","2024-02-26 11:12:47.856+00","linkedin","{""jobCount"": ""28"", ""officeLocationType"": {""remote"": ""7"", ""on-site"": ""21""}}"
"244660","geekayinfotech.com","2024-03-05 18:06:14.49+00","linkedin","{""jobCount"": ""28"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""7"", ""on-site"": ""21""}, ""remoteOfficeLocations"": [""united states"", ""india"", ""mumbai metropolitan region"", ""navi mumbai, maharashtra, india""]}"
"131413","geekayinfotech.com","2024-02-26 13:09:05.588+00","linkedin","{""jobCount"": ""1"", ""officeLocationType"": {""remote"": ""1""}}"
"252970","XDuce.com","2024-03-05 19:34:06.077+00","linkedin","{""jobCount"": ""13"", ""officeLocationType"": {""hybrid"": ""3"", ""remote"": ""1"", ""on-site"": ""9""}}"
"269980","dice.com","2024-03-06 09:08:32.803+00","linkedin","{""jobCount"": ""7,000+"", ""officeLocationType"": {""hybrid"": ""121"", ""remote"": ""1,496"", ""on-site"": ""6,264""}}"
"292292","HelloGard.com","2024-03-05 23:01:17.647+00","linkedin","{""jobCount"": ""1"", ""officeLocationType"": {""remote"": ""1""}}"
"330737","astirit.com","2024-03-15 16:08:55.666+00","linkedin","{""jobCount"": 10, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": null, ""remote"": 2, ""on-site"": 8}, ""remoteOfficeLocations"": [""united states"", ""hyderabad, telangana, india""]}"
"233465","medsysgroup.com","2024-03-06 09:47:39.778+00","linkedin","{""jobCount"": ""7"", ""officeLocationType"": {""hybrid"": ""4"", ""remote"": ""2"", ""on-site"": ""1""}}"
"311186","luminati.io","2024-03-06 09:20:58.998+00","linkedin","{""jobCount"": ""12"", ""officeLocationType"": {""hybrid"": ""6"", ""remote"": ""3"", ""on-site"": ""3""}}"
"251955","connectbase.com","2024-03-05 19:29:08.971+00","linkedin","{""jobCount"": ""5"", ""officeLocationType"": {""remote"": ""4"", ""on-site"": ""1""}}"
"242336","infogateways.com","2024-03-05 14:15:13.864+00","linkedin","{""jobCount"": ""8"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""1"", ""on-site"": ""7""}, ""remoteOfficeLocations"": [""united states""]}"
"292788","boundlesshq.com","2024-03-06 09:08:08.374+00","linkedin","{""jobCount"": ""6"", ""officeLocationType"": {""remote"": ""6""}}"
"550982","eltropy.com","2024-03-08 16:31:54.153+00","linkedin","{""jobCount"": ""13"", ""officeLocationType"": {""hybrid"": ""5"", ""remote"": ""2"", ""on-site"": ""6""}}"
"251576","540.co","2024-03-06 00:27:25.128+00","linkedin","{""jobCount"": ""5"", ""officeLocationType"": {""remote"": ""4"", ""on-site"": ""1""}}"
"177398","bridor.com","2024-03-08 15:02:08.145+00","linkedin","{""jobCount"": ""89"", ""officeLocationType"": {""hybrid"": ""3"", ""remote"": ""14"", ""on-site"": ""72""}}"
"246740","cienet.com","2024-03-05 19:33:47.587+00","linkedin","{""jobCount"": ""108"", ""officeLocationType"": {""hybrid"": ""5"", ""remote"": ""1"", ""on-site"": ""102""}}"
"160275","piwik.pro","2024-03-05 20:14:51.09+00","linkedin","{""jobCount"": ""2"", ""officeLocationType"": {""remote"": ""1"", ""on-site"": ""1""}}"
"235510","ventureslab.io","2024-03-04 21:00:15.69+00","linkedin","{""jobCount"": ""4"", ""officeLocationType"": {""hybrid"": ""2"", ""on-site"": ""2""}}"
"130134","ventureslab.io","2024-03-06 18:21:22.092+00","linkedin","{""jobCount"": ""4"", ""officeLocationType"": {""hybrid"": ""2"", ""on-site"": ""2""}}"
"138688","artemisconsultinginc.com","2024-02-26 14:26:18.224+00","linkedin","{""jobCount"": ""6"", ""officeLocationType"": {""hybrid"": ""1"", ""remote"": ""5""}}"
"263481","artemisconsultinginc.com","2024-03-06 08:48:50.206+00","linkedin","{""jobCount"": ""6"", ""officeLocationType"": {""hybrid"": ""1"", ""remote"": ""5""}}"
"162413","simpalm.com","2024-03-05 23:11:08.968+00","linkedin","{""jobCount"": ""1"", ""officeLocationType"": {""remote"": ""1""}}"
"268201","galacticadvisors.com","2024-03-05 22:09:07.419+00","linkedin","{""jobCount"": ""1"", ""officeLocationType"": {""remote"": ""1""}}"
"243745","stackbuilders.com","2024-03-05 17:54:13.119+00","linkedin","{""jobCount"": ""4"", ""officeLocations"": null, ""officeLocationType"": {""hybrid"": ""1"", ""remote"": ""1"", ""on-site"": ""2""}, ""remoteOfficeLocations"": [""united states""]}"
"312481","zerobounce.net","2024-03-06 08:32:02.274+00","linkedin","{""jobCount"": ""2"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""2""}, ""remoteOfficeLocations"": [""florida, united states"", ""romania""]}"
"133877","quillbot.com","2024-03-08 16:02:46.35+00","linkedin","{""jobCount"": ""6"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""6""}, ""remoteOfficeLocations"": [""chicago, il"", ""india""]}"
"246290","braviumconsulting.com","2024-03-05 18:38:29.586+00","linkedin","{""jobCount"": ""14"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""9"", ""on-site"": ""5""}, ""remoteOfficeLocations"": [""united states""]}"
"115958","mbopartners.com","2024-02-25 00:13:58.501+00","linkedin","{""jobCount"": ""17"", ""officeLocationType"": {""hybrid"": ""4"", ""remote"": ""11"", ""on-site"": ""2""}}"
"116133","mentorcliq.com","2024-02-24 23:39:15.872+00","linkedin","{""jobCount"": ""2"", ""officeLocationType"": {""remote"": ""2""}}"
"252895","tekvaly.com","2024-03-05 19:33:35.995+00","linkedin","{""jobCount"": ""3"", ""officeLocationType"": {""remote"": ""1"", ""on-site"": ""2""}}"
"177326","clearcareonline.com","2024-02-26 11:09:10.643+00","linkedin","{""jobCount"": ""33"", ""officeLocationType"": {""hybrid"": ""23"", ""remote"": ""7"", ""on-site"": ""3""}}"
"233440","desarrollosappsvalencia.es","2024-03-06 00:46:32.13+00","linkedin","{""jobCount"": ""1"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""1""}, ""remoteOfficeLocations"": [""spain""]}"
"257362","publicplan.de","2024-03-13 17:46:01.584+00","linkedin","{""jobCount"": 21, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": null, ""remote"": 16, ""on-site"": 5}, ""remoteOfficeLocations"": [""berlin, berlin, germany"", ""spain"", ""germany"", ""düsseldorf, north rhine-westphalia, germany""]}"
"258959","ranadev.io","2024-03-06 09:49:34.601+00","linkedin","{""jobCount"": ""1"", ""officeLocationType"": {""remote"": ""1""}}"
"265673","mcaconnect.com","2024-03-05 23:05:41.894+00","linkedin","{""jobCount"": ""4"", ""officeLocationType"": {""hybrid"": ""1"", ""remote"": ""3""}}"
"162707","nanoporetech.com","2024-03-14 05:26:34.166+00","linkedin","{""jobCount"": 69, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": 13, ""remote"": 10, ""on-site"": 46}, ""remoteOfficeLocations"": [""united states"", ""italy"", ""denmark"", ""thailand"", ""oxfordshire, england, united kingdom"", ""new york, ny""]}"
"307945","idukki.io","2024-03-05 23:59:09.776+00","linkedin","{""jobCount"": ""2"", ""officeLocationType"": {""hybrid"": ""1"", ""remote"": ""1""}}"
"317831","ivcisa.com","2024-03-06 09:23:12.405+00","linkedin","{""jobCount"": ""1"", ""officeLocationType"": {""remote"": ""1""}}"
"258663","rapportit.com","2024-03-05 21:23:46.653+00","linkedin","{""jobCount"": ""18"", ""officeLocations"": null, ""officeLocationType"": {""hybrid"": ""4"", ""remote"": ""2"", ""on-site"": ""12""}, ""remoteOfficeLocations"": [""united states"", ""tiruchirappalli, tamil nadu, india""]}"
"156776","acuity.com","2024-03-14 06:00:44.795+00","linkedin","{""jobCount"": 46, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": 14, ""remote"": 15, ""on-site"": 17}, ""remoteOfficeLocations"": [""united states"", ""south dakota, united states"", ""wyoming, united states""]}"
"332548","roller.software","2024-03-06 09:35:31.084+00","linkedin","{""jobCount"": ""13"", ""officeLocations"": null, ""officeLocationType"": {""hybrid"": ""2"", ""remote"": ""8"", ""on-site"": ""3""}, ""remoteOfficeLocations"": [""melbourne, victoria, australia"", ""austin, tx"", ""london, england, united kingdom""]}"
"314671","scrut.io","2024-03-06 09:04:16.693+00","linkedin","{""jobCount"": ""10"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""5"", ""on-site"": ""5""}, ""remoteOfficeLocations"": [""india"", ""bengaluru, karnataka, india""]}"
"243623","pratra.com","2024-03-05 22:59:29.538+00","linkedin","{""jobCount"": ""4"", ""officeLocationType"": {""remote"": ""1"", ""on-site"": ""3""}}"
"122603","stambaughness.com","2024-02-25 00:26:39.915+00","linkedin","{""jobCount"": ""8"", ""officeLocationType"": {""remote"": ""8""}}"
"154566","procentive.com","2024-02-26 11:14:27.626+00","linkedin","{""jobCount"": ""27"", ""officeLocationType"": {""remote"": ""18"", ""on-site"": ""9""}}"
"260780","exa.com.br","2024-03-05 21:50:36.598+00","linkedin","{""jobCount"": ""6"", ""officeLocationType"": {""hybrid"": ""4"", ""remote"": ""2""}}"
"310131","orgvue.com","2024-03-13 16:38:18.363+00","linkedin","{""jobCount"": 4, ""officeLocationType"": {""hybrid"": 3, ""remote"": null, ""on-site"": 1}}"
"148183","briefcatch.com","2024-03-05 23:13:13.969+00","linkedin","{""jobCount"": ""1"", ""officeLocationType"": {""remote"": ""1""}}"
"307918","sena-technologies.com","2024-03-05 23:58:38.344+00","linkedin","{""jobCount"": ""2"", ""officeLocationType"": {""remote"": ""2""}}"
"153216","idealista.com","2024-03-13 22:05:07.645+00","linkedin","{""jobCount"": 11, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": 2, ""remote"": 7, ""on-site"": 2}, ""remoteOfficeLocations"": [""madrid, community of madrid, spain"", ""spain""]}"
"320262","zealy.io","2024-03-06 08:51:37.272+00","linkedin","{""jobCount"": ""1"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""1""}, ""remoteOfficeLocations"": [""france""]}"
"328001","tripwireinteractive.com","2024-03-06 09:11:44.193+00","linkedin","{""jobCount"": ""1"", ""officeLocationType"": {""remote"": ""1""}}"
"240470","espace.com.eg","2024-03-05 00:12:06.107+00","linkedin","{""jobCount"": ""3"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""3""}, ""remoteOfficeLocations"": [""alexandria, alexandria, egypt""]}"
"275008","cleverft.com","2024-03-05 23:11:40.3+00","linkedin","{""jobCount"": ""30"", ""officeLocationType"": {""hybrid"": ""3"", ""remote"": ""26"", ""on-site"": ""1""}}"
"331907","cleverly.de","2024-03-06 09:24:27.194+00","linkedin","{""jobCount"": ""51"", ""officeLocationType"": {""hybrid"": ""3"", ""remote"": ""15"", ""on-site"": ""33""}}"
"241203","chartswap.com","2024-03-05 00:52:52.123+00","linkedin","{""jobCount"": ""1"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""1""}, ""remoteOfficeLocations"": [""united states""]}"
"167920","aptlytech.com","2024-03-05 19:57:16.856+00","linkedin","{""jobCount"": ""3"", ""officeLocationType"": {""remote"": ""3""}}"
"272877","totalsynergy.com","2024-03-05 23:15:16.638+00","linkedin","{""jobCount"": ""1"", ""officeLocationType"": {""hybrid"": ""1""}}"
"839162","wellsenterprisesinc.com","2024-03-13 23:32:14.156+00","linkedin","{""jobCount"": 83, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": 10, ""remote"": 9, ""on-site"": 64}, ""remoteOfficeLocations"": [""cincinnati metropolitan area"", ""greater chicago area"", ""greater minneapolis-st. paul area"", ""florida, united states"", ""united states"", ""michigan, united states"", ""new york city metropolitan area"", ""le mars, ia""]}"
"126134","wellsenterprisesinc.com","2024-02-25 22:30:06.811+00","linkedin","{""jobCount"": ""87"", ""officeLocationType"": {""hybrid"": ""14"", ""remote"": ""8"", ""on-site"": ""65""}}"
"332904","descript.com","2024-03-06 09:43:51.102+00","linkedin","{""jobCount"": ""17"", ""officeLocationType"": {""remote"": ""16"", ""on-site"": ""1""}}"
"258106","imaginit.com","2024-03-05 23:05:37.518+00","linkedin","{""jobCount"": ""18"", ""officeLocationType"": {""remote"": ""6"", ""on-site"": ""12""}}"
"251352","codigital.co.jp","2024-03-05 19:25:53.51+00","linkedin","{""jobCount"": ""1"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""1""}, ""remoteOfficeLocations"": [""vietnam""]}"
"244097","vrify.com","2024-03-05 17:59:48.66+00","linkedin","{""jobCount"": ""2"", ""officeLocationType"": {""hybrid"": ""2""}}"
"331326","tektreeinc.com","2024-03-06 09:21:30.702+00","linkedin","{""jobCount"": ""18"", ""officeLocationType"": {""hybrid"": ""1"", ""remote"": ""2"", ""on-site"": ""15""}}"
"131090","ctplc.com","2024-02-26 11:03:44.015+00","linkedin","{""jobCount"": ""53"", ""officeLocationType"": {""hybrid"": ""15"", ""remote"": ""18"", ""on-site"": ""20""}}"
"297963","yook.one","2024-03-06 08:29:00.164+00","linkedin","{""jobCount"": ""2"", ""officeLocations"": null, ""officeLocationType"": {""hybrid"": ""1"", ""remote"": ""1""}, ""remoteOfficeLocations"": [""germany""]}"
"274344","elixir.com","2024-03-06 10:01:02.48+00","linkedin","{""jobCount"": ""4"", ""officeLocationType"": {""remote"": ""2"", ""on-site"": ""2""}}"
"307394","ciellos.com","2024-03-05 23:52:32.528+00","linkedin","{""jobCount"": ""1"", ""officeLocationType"": {""remote"": ""1""}}"
"165729","gen.tech","2024-03-05 19:43:16.291+00","linkedin","{""jobCount"": ""1"", ""officeLocationType"": {""on-site"": ""1""}}"
"284124","ipconfigure.com","2024-03-06 09:18:06.073+00","linkedin","{""jobCount"": ""9"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""2"", ""on-site"": ""7""}, ""remoteOfficeLocations"": [""norfolk, va"", ""amsterdam, north holland, netherlands""]}"
"296894","infininza.com","2024-03-05 23:12:18.975+00","linkedin","{""jobCount"": ""2"", ""officeLocationType"": {""remote"": ""2""}}"
"159594","vetty.co","2024-03-05 23:08:10.159+00","linkedin","{""jobCount"": ""1"", ""officeLocationType"": {""remote"": ""1""}}"
"719297","faro.com","2024-03-14 13:04:29.235+00","linkedin","{""jobCount"": 41, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": 10, ""remote"": 11, ""on-site"": 20}, ""remoteOfficeLocations"": [""united states"", ""houston, tx"", ""dallas, tx"", ""japan"", ""india"", ""greater london, england, united kingdom"", ""california, united states"", ""korntal-münchingen, baden-württemberg, germany""]}"
"164914","hypersonix.ai","2024-03-08 15:56:56.652+00","linkedin","{""jobCount"": ""9"", ""officeLocationType"": {""remote"": ""9""}}"
"309368","altilia.ai","2024-03-06 09:21:51.609+00","linkedin","{""jobCount"": ""1"", ""officeLocationType"": {""remote"": ""1""}}"
"129741","digitalsilk.com","2024-03-09 12:04:49.382+00","linkedin","{""jobCount"": 20, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": null, ""remote"": 20, ""on-site"": null}, ""remoteOfficeLocations"": [""united kingdom"", ""portugal"", ""netherlands"", ""spain"", ""germany"", ""croatia"", ""serbia"", ""romania"", ""bosnia and herzegovina"", ""philippines"", ""belgrade, serbia""]}"
"102151","50hertz.com","2024-02-26 12:13:47.075+00","linkedin","{""jobCount"": ""192"", ""officeLocationType"": {""on-site"": ""192""}}"
"242871","upguard.com","2024-03-05 17:23:39.744+00","linkedin","{""jobCount"": ""30"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""30""}, ""remoteOfficeLocations"": [""brisbane, queensland, australia"", ""hobart, tasmania, australia"", ""sydney, new south wales, australia"", ""melbourne, victoria, australia"", ""mumbai, maharashtra, india"", ""canberra, australian capital territory, australia"", ""manila, national capital region, philippines"", ""tampa, fl"", ""miami, fl"", ""baltimore, md"", ""boston, ma"", ""indianapolis, in"", ""austin, tx"", ""chicago, il""]}"
"256761","eelaf.com","2024-03-05 20:06:42.188+00","linkedin","{""jobCount"": ""2"", ""officeLocationType"": {""remote"": ""1"", ""on-site"": ""1""}}"
"170843","estorelabs.com","2024-03-08 14:59:09.759+00","linkedin","{""jobCount"": ""29"", ""officeLocations"": null, ""officeLocationType"": {""hybrid"": ""8"", ""remote"": ""19"", ""on-site"": ""2""}, ""remoteOfficeLocations"": [""greater buenos aires"", ""colombia"", ""belgrade, serbia"", ""ljubljana, ljubljana, slovenia"", ""skopje, skopje statistical region, north macedonia"", ""mexico city metropolitan area"", ""sant’angelo romano, latium, italy"", ""greater curitiba"", ""montevideo, montevideo, uruguay"", ""bratislava, bratislava, slovakia""]}"
"255210","zendrop.com","2024-03-05 19:48:52.47+00","linkedin","{""jobCount"": ""2"", ""officeLocationType"": {""hybrid"": ""1"", ""remote"": ""1""}}"
"276416","fingerprintforsuccess.com","2024-03-05 22:21:12.617+00","linkedin","{""jobCount"": ""1,000+"", ""officeLocationType"": {""remote"": ""1,278"", ""on-site"": ""39""}}"
"110242","fingerprintforsuccess.com","2024-02-25 21:23:51.756+00","linkedin","{""jobCount"": ""1,000+"", ""officeLocationType"": {""remote"": ""1,294"", ""on-site"": ""61""}}"
"276930","rollicgames.com","2024-03-05 22:21:55.919+00","linkedin","{""jobCount"": ""3"", ""officeLocationType"": {""hybrid"": ""1"", ""remote"": ""1"", ""on-site"": ""1""}}"
"253075","kimo.ai","2024-03-05 19:34:46.061+00","linkedin","{""jobCount"": ""3"", ""officeLocationType"": {""remote"": ""3""}}"
"246869","simpli.fi","2024-03-13 21:35:48.904+00","linkedin","{""jobCount"": 1, ""officeLocationType"": {""hybrid"": null, ""remote"": null, ""on-site"": 1}}"
"121790","simpli.fi","2024-02-24 23:36:40.148+00","linkedin","{""jobCount"": ""7"", ""officeLocationType"": {""hybrid"": ""3"", ""remote"": ""4""}}"
"332034","zyxware.com","2024-03-06 09:27:16.872+00","linkedin","{""jobCount"": ""5"", ""officeLocationType"": {""hybrid"": ""1"", ""remote"": ""2"", ""on-site"": ""2""}}"
"136491","amiqus.co","2024-03-05 19:02:18.914+00","linkedin","{""jobCount"": ""2"", ""officeLocations"": null, ""officeLocationType"": {""hybrid"": ""1"", ""remote"": ""1""}, ""remoteOfficeLocations"": [""united kingdom""]}"
"150597","salsify.com","2024-03-14 11:01:24.473+00","linkedin","{""jobCount"": 28, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": 2, ""remote"": 25, ""on-site"": 1}, ""remoteOfficeLocations"": [""united states"", ""portugal"", ""boston, ma"", ""greater funchal area""]}"
"164247","sabi.am","2024-03-05 20:09:22.578+00","linkedin","{""jobCount"": ""6"", ""officeLocationType"": {""hybrid"": ""4"", ""remote"": ""2""}}"
"323340","surgohealth.com","2024-03-06 09:20:08.411+00","linkedin","{""jobCount"": ""7"", ""officeLocationType"": {""hybrid"": ""1"", ""remote"": ""6""}}"
"158030","cloudpaths.com","2024-03-05 23:09:55.928+00","linkedin","{""jobCount"": ""2"", ""officeLocationType"": {""hybrid"": ""1"", ""remote"": ""1""}}"
"309841","southerneast.com","2024-03-06 00:26:17.314+00","linkedin","{""jobCount"": ""1"", ""officeLocationType"": {""remote"": ""1""}}"
"240831","fictor.com.br","2024-03-05 20:08:08.685+00","linkedin","{""jobCount"": ""10"", ""officeLocationType"": {""hybrid"": ""5"", ""remote"": ""1"", ""on-site"": ""4""}}"
"159027","acclaimtechnical.com","2024-03-05 22:17:33.376+00","linkedin","{""jobCount"": ""171"", ""officeLocationType"": {""remote"": ""2"", ""on-site"": ""169""}}"
"158864","tss.black","2024-03-05 20:09:14.282+00","linkedin","{""jobCount"": ""2"", ""officeLocationType"": {""remote"": ""2""}}"
"820426","idexconsulting.com","2024-03-13 17:34:10.395+00","linkedin","{""jobCount"": 904, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": 302, ""remote"": 15, ""on-site"": 587}, ""remoteOfficeLocations"": [""greater london, england, united kingdom"", ""new york, united states"", ""greater chicago area"", ""texas, united states"", ""california, united states"", ""florida, united states"", ""united kingdom"", ""germany"", ""spain"", ""cyprus"", ""france"", ""england, united kingdom""]}"
"112855","idexconsulting.com","2024-02-26 12:29:06.813+00","linkedin","{""jobCount"": ""870"", ""officeLocationType"": {""hybrid"": ""283"", ""remote"": ""18"", ""on-site"": ""568""}}"
"236211","apius.pl","2024-03-05 18:11:00.485+00","linkedin","{""jobCount"": ""1"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""1""}, ""remoteOfficeLocations"": [""poland""]}"
"291334","atlasanalytics.co","2024-03-06 09:22:56.058+00","linkedin","{""jobCount"": ""36"", ""officeLocationType"": {""remote"": ""36""}}"
